id,platform,topic,content,author_hash,like_count,reply_count,publish_time,source_url
nba_game-0015,hupu,马刺 vs 尼克斯 G6 赛后讨论,最后两分钟裁判判罚争议太大，客队锋线那次防守看回放不像犯规。 等官方数据和回放再判断。,1765deadff54a601,540,22,2026-06-25T10:22:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0015
nba_game-0016,hupu,马刺 vs 尼克斯 G6 赛后讨论,从数据看，双方替补的得分不是最高，但正负值和篮板保护很关键。 我更看重完整比赛过程。,c36c0400e1efc169,577,35,2026-06-25T10:15:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0016
nba_game-0017,hupu,马刺 vs 尼克斯 G6 赛后讨论,最后五分钟双方球星都敢承担责任，这才是季后赛。 这一点在赛后讨论里分歧很大。,214d77eb51547bfd,614,48,2026-06-25T10:08:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0017
nba_game-0018,hupu,马刺 vs 尼克斯 G6 赛后讨论,边线球战术完全没跑出来，暂停回来出现这种失误不能接受。 等官方数据和回放再判断。,cd12f57d60d8736f,651,61,2026-06-25T10:01:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0018
nba_game-0019,hupu,马刺 vs 尼克斯 G6 赛后讨论,系列赛打到 G6，体能和轮换长度已经比单场手感更重要。 我更看重完整比赛过程。,f43bcf5eaa2f37ee,688,74,2026-06-25T09:54:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0019
nba_game-0020,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场团队进攻很流畅，转移球比前几场明显更快。 这一点在赛后讨论里分歧很大。,00dcd02f94fb8089,725,8,2026-06-25T09:47:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0020
nba_game-0021,hupu,马刺 vs 尼克斯 G6 赛后讨论,双方替补今天手感低迷还一直浪投，关键阶段球权处理不合理。 高赞不一定代表全部球迷。,cbac55090104f8fc,762,21,2026-06-25T09:40:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0021
nba_game-0022,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场分差主要来自二次进攻，不应该只看最后一个回合。 别只用一个回合给整场表现下结论。,e5afd4c67d3355d3,810,34,2026-06-25T09:33:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0022
nba_game-0023,hupu,马刺 vs 尼克斯 G6 赛后讨论,文班亚马末节关键球执行很稳，连续两次挡拆都找到了最合理的机会。 等官方数据和回放再判断。,98926b4250824497,847,47,2026-06-25T09:26:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0023
nba_game-0024,hupu,马刺 vs 尼克斯 G6 赛后讨论,伤病影响了轮换，但防守漏人和沟通问题不能全怪伤病。 我更看重完整比赛过程。,96e53b7999004123,884,60,2026-06-25T09:19:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0024
nba_game-0025,hupu,马刺 vs 尼克斯 G6 赛后讨论,回看第三节，双方都在针对中锋换防，战术选择有迹可循。 这一点在赛后讨论里分歧很大。,7252053151a8f5d8,21,73,2026-06-25T09:12:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0025
nba_game-0026,hupu,马刺 vs 尼克斯 G6 赛后讨论,替补阵容贡献了真正的比赛强度，板凳奇兵值得表扬。 高赞不一定代表全部球迷。,ed4f1bcf226a5135,58,6,2026-06-25T09:05:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0026
nba_game-0027,hupu,马刺 vs 尼克斯 G6 赛后讨论,暂停后的联防调整有效，第三节追回分差不是偶然。 别只用一个回合给整场表现下结论。,61a5088fc2be3148,95,19,2026-06-25T08:58:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0027
nba_game-0028,hupu,马刺 vs 尼克斯 G6 赛后讨论,文班亚马今天手感低迷还一直浪投，关键阶段球权处理不合理。 等官方数据和回放再判断。,0c854ac569284057,132,32,2026-06-25T08:51:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0028
nba_game-0029,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场分差主要来自二次进攻，不应该只看最后一个回合。 我更看重完整比赛过程。,e69e536946363f00,180,45,2026-06-25T08:44:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0029
nba_game-0030,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队后场末节关键球执行很稳，连续两次挡拆都找到了最合理的机会。 这一点在赛后讨论里分歧很大。,82b80cb7eac10f46,217,58,2026-06-25T08:37:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0030
nba_game-0031,hupu,马刺 vs 尼克斯 G6 赛后讨论,最后两分钟裁判判罚争议太大，客队锋线那次防守看回放不像犯规。 高赞不一定代表全部球迷。,32c0d9e3b70b04b0,254,71,2026-06-25T08:30:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0031
nba_game-0032,hupu,马刺 vs 尼克斯 G6 赛后讨论,补充一下，最后五分钟两队合计只有两次失误。 别只用一个回合给整场表现下结论。,f2cce1f3d0243933,291,4,2026-06-25T08:23:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0032
nba_game-0033,hupu,马刺 vs 尼克斯 G6 赛后讨论,替补阵容贡献了真正的比赛强度，板凳奇兵值得表扬。 等官方数据和回放再判断。,64bbb810758267bf,328,17,2026-06-25T08:16:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0033
nba_game-0034,hupu,马刺 vs 尼克斯 G6 赛后讨论,教练换人太慢，明显跑不动的阵容还在场上坚持了四分钟。 我更看重完整比赛过程。,8b844dd22b166959,365,30,2026-06-25T08:09:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0034
nba_game-0035,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队上半场打得更快，客队下半场通过阵地战把节奏压了下来。 别只用一个回合给整场表现下结论。,d85c15394a1a0f43,402,43,2026-06-25T08:02:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0035
nba_game-0036,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场团队进攻很流畅，转移球比前几场明显更快。 等官方数据和回放再判断。,c8b406711e1366d3,450,56,2026-06-25T07:55:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0036
nba_game-0037,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队连续丢前场篮板，防守回合做了一半等于没做。 我更看重完整比赛过程。,47eb58836e6266ee,487,69,2026-06-25T07:48:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0037
nba_game-0038,hupu,马刺 vs 尼克斯 G6 赛后讨论,从数据看，两队教练的得分不是最高，但正负值和篮板保护很关键。 这一点在赛后讨论里分歧很大。,912c3f9b7b32bcc5,524,2,2026-06-25T07:41:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0038
nba_game-0039,hupu,马刺 vs 尼克斯 G6 赛后讨论,最后五分钟双方球星都敢承担责任，这才是季后赛。 高赞不一定代表全部球迷。,7bc9c69ab6cbb694,561,16,2026-06-25T07:34:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0039
nba_game-0040,hupu,马刺 vs 尼克斯 G6 赛后讨论,替补阵容贡献了真正的比赛强度，板凳奇兵值得表扬。 别只用一个回合给整场表现下结论。,1b36f39207a3adf5,598,29,2026-06-25T07:27:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0040
nba_game-0041,hupu,马刺 vs 尼克斯 G6 赛后讨论,边线球战术完全没跑出来，暂停回来出现这种失误不能接受。 等官方数据和回放再判断。,c6c1765acde5ba31,635,42,2026-06-25T07:20:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0041
nba_game-0042,hupu,马刺 vs 尼克斯 G6 赛后讨论,系列赛打到 G6，体能和轮换长度已经比单场手感更重要。 我更看重完整比赛过程。,28ec25ca85e755b2,672,55,2026-06-25T07:13:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0042
nba_game-0043,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场团队进攻很流畅，转移球比前几场明显更快。 这一点在赛后讨论里分歧很大。,7340c3c1d71dfb6f,720,68,2026-06-25T07:06:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0043
nba_game-0044,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队连续丢前场篮板，防守回合做了一半等于没做。 高赞不一定代表全部球迷。,4dd275618cd87c70,757,1,2026-06-25T06:59:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0044
nba_game-0045,hupu,马刺 vs 尼克斯 G6 赛后讨论,从数据看，文班亚马的得分不是最高，但正负值和篮板保护很关键。 别只用一个回合给整场表现下结论。,5c18c14c1a3864c4,794,14,2026-06-25T06:52:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0045
nba_game-0046,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队后场末节关键球执行很稳，连续两次挡拆都找到了最合理的机会。 等官方数据和回放再判断。,84caf0995058f65a,831,27,2026-06-25T06:45:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0046
nba_game-0047,hupu,马刺 vs 尼克斯 G6 赛后讨论,伤病影响了轮换，但防守漏人和沟通问题不能全怪伤病。 我更看重完整比赛过程。,1479387ec7090209,868,40,2026-06-25T06:38:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0047
nba_game-0048,hupu,马刺 vs 尼克斯 G6 赛后讨论,回看第三节，双方都在针对中锋换防，战术选择有迹可循。 这一点在赛后讨论里分歧很大。,862f2a39fe88c5bf,5,53,2026-06-25T06:31:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0048
nba_game-0049,hupu,马刺 vs 尼克斯 G6 赛后讨论,暂停后的联防调整有效，第三节追回分差不是偶然。 高赞不一定代表全部球迷。,5ef6b9a2016978f7,42,66,2026-06-25T06:24:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0049
nba_game-0050,hupu,马刺 vs 尼克斯 G6 赛后讨论,文班亚马今天手感低迷还一直浪投，关键阶段球权处理不合理。 别只用一个回合给整场表现下结论。,f31d8336a1c9c170,90,79,2026-06-25T06:17:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0050
nba_game-0051,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队上半场打得更快，客队下半场通过阵地战把节奏压了下来。 等官方数据和回放再判断。,6fa196f3aa85533a,127,12,2026-06-25T06:10:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0051
nba_game-0052,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队后场今天防守轮转太到位，协防和护框改变了比赛走势。 高赞不一定代表全部球迷。,8e06cf63b6db89b8,164,25,2026-06-25T06:03:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0052
nba_game-0053,hupu,马刺 vs 尼克斯 G6 赛后讨论,客队锋线末节关键球执行很稳，连续两次挡拆都找到了最合理的机会。 别只用一个回合给整场表现下结论。,99f70dd4397c39e9,201,38,2026-06-25T05:56:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0053
nba_game-0054,hupu,马刺 vs 尼克斯 G6 赛后讨论,伤病影响了轮换，但防守漏人和沟通问题不能全怪伤病。 等官方数据和回放再判断。,3fdc4cf65a0392c9,238,51,2026-06-25T05:49:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0054
nba_game-0055,hupu,马刺 vs 尼克斯 G6 赛后讨论,回看第三节，双方都在针对中锋换防，战术选择有迹可循。 我更看重完整比赛过程。,e3c9f74951e10eba,275,64,2026-06-25T05:42:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0055
nba_game-0056,hupu,马刺 vs 尼克斯 G6 赛后讨论,替补阵容贡献了真正的比赛强度，板凳奇兵值得表扬。 这一点在赛后讨论里分歧很大。,00194f3f6372b850,312,77,2026-06-25T05:35:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0056
nba_game-0057,hupu,马刺 vs 尼克斯 G6 赛后讨论,教练换人太慢，明显跑不动的阵容还在场上坚持了四分钟。 高赞不一定代表全部球迷。,a44bd4e17f23fc74,360,10,2026-06-25T05:28:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0057
nba_game-0058,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队上半场打得更快，客队下半场通过阵地战把节奏压了下来。 别只用一个回合给整场表现下结论。,9ccf41f4d2ce711d,397,24,2026-06-25T05:21:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0058
nba_game-0059,hupu,马刺 vs 尼克斯 G6 赛后讨论,双方替补今天防守轮转太到位，协防和护框改变了比赛走势。 等官方数据和回放再判断。,3511c946b61bed9f,434,37,2026-06-25T05:14:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0059
nba_game-0060,hupu,马刺 vs 尼克斯 G6 赛后讨论,最后两分钟裁判判罚争议太大，两队教练那次防守看回放不像犯规。 我更看重完整比赛过程。,246ad77699f3f5e4,471,50,2026-06-25T05:07:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0060
nba_game-0061,hupu,马刺 vs 尼克斯 G6 赛后讨论,从数据看，文班亚马的得分不是最高，但正负值和篮板保护很关键。 这一点在赛后讨论里分歧很大。,1362c256a5f909ad,508,63,2026-06-25T05:00:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0061
nba_game-0062,hupu,马刺 vs 尼克斯 G6 赛后讨论,最后五分钟双方球星都敢承担责任，这才是季后赛。 高赞不一定代表全部球迷。,27fbbc18078ba26f,545,76,2026-06-25T04:53:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0062
nba_game-0063,hupu,马刺 vs 尼克斯 G6 赛后讨论,边线球战术完全没跑出来，暂停回来出现这种失误不能接受。 别只用一个回合给整场表现下结论。,9050cfc4919e3719,582,9,2026-06-25T04:46:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0063
nba_game-0064,hupu,马刺 vs 尼克斯 G6 赛后讨论,系列赛打到 G6，体能和轮换长度已经比单场手感更重要。 等官方数据和回放再判断。,ba3d83c0b9cfd48f,630,22,2026-06-25T04:39:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0064
nba_game-0065,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场团队进攻很流畅，转移球比前几场明显更快。 我更看重完整比赛过程。,4d9f089d69ed235a,667,35,2026-06-25T04:32:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0065
nba_game-0066,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场团队进攻很流畅，转移球比前几场明显更快。 这一点在赛后讨论里分歧很大。,8786b6ec3123a7db,704,48,2026-06-25T04:25:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0066
nba_game-0067,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队连续丢前场篮板，防守回合做了一半等于没做。 高赞不一定代表全部球迷。,f9ebd65bbf87b381,741,61,2026-06-25T04:18:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0067
nba_game-0068,hupu,马刺 vs 尼克斯 G6 赛后讨论,从数据看，主队后场的得分不是最高，但正负值和篮板保护很关键。 别只用一个回合给整场表现下结论。,917cb693b6907d91,778,74,2026-06-25T04:11:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0068
nba_game-0069,hupu,马刺 vs 尼克斯 G6 赛后讨论,最后五分钟双方球星都敢承担责任，这才是季后赛。 这一点在赛后讨论里分歧很大。,bd02af669fa3ad83,815,7,2026-06-25T04:04:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0069
nba_game-0070,hupu,马刺 vs 尼克斯 G6 赛后讨论,边线球战术完全没跑出来，暂停回来出现这种失误不能接受。 高赞不一定代表全部球迷。,15c2bae101e45c48,852,20,2026-06-25T03:57:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0070
nba_game-0071,hupu,马刺 vs 尼克斯 G6 赛后讨论,回看第三节，双方都在针对中锋换防，战术选择有迹可循。 别只用一个回合给整场表现下结论。,a02d1c47d9383bc7,0,33,2026-06-25T03:50:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0071
nba_game-0072,hupu,马刺 vs 尼克斯 G6 赛后讨论,暂停后的联防调整有效，第三节追回分差不是偶然。 等官方数据和回放再判断。,f1560fbbb0154352,37,46,2026-06-25T03:43:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0072
nba_game-0073,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队后场今天手感低迷还一直浪投，关键阶段球权处理不合理。 我更看重完整比赛过程。,760f3939af6496d5,74,59,2026-06-25T03:36:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0073
nba_game-0074,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场分差主要来自二次进攻，不应该只看最后一个回合。 这一点在赛后讨论里分歧很大。,418bba7550e01fb5,111,72,2026-06-25T03:29:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0074
nba_game-0075,hupu,马刺 vs 尼克斯 G6 赛后讨论,双方替补末节关键球执行很稳，连续两次挡拆都找到了最合理的机会。 高赞不一定代表全部球迷。,c63e191abba09c9a,148,5,2026-06-25T03:22:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0075
nba_game-0076,hupu,马刺 vs 尼克斯 G6 赛后讨论,最后两分钟裁判判罚争议太大，两队教练那次防守看回放不像犯规。 别只用一个回合给整场表现下结论。,9f886f6c7390a7d2,185,18,2026-06-25T03:15:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0076
nba_game-0077,hupu,马刺 vs 尼克斯 G6 赛后讨论,补充一下，最后五分钟两队合计只有两次失误。 等官方数据和回放再判断。,a9b56f526b13fbce,222,32,2026-06-25T03:08:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0077
nba_game-0078,hupu,马刺 vs 尼克斯 G6 赛后讨论,替补阵容贡献了真正的比赛强度，板凳奇兵值得表扬。 我更看重完整比赛过程。,b167981be7b35744,270,45,2026-06-25T03:01:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0078
nba_game-0079,hupu,马刺 vs 尼克斯 G6 赛后讨论,暂停后的联防调整有效，第三节追回分差不是偶然。 这一点在赛后讨论里分歧很大。,c5a0a76329fbaf87,307,58,2026-06-25T02:54:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0079
nba_game-0080,hupu,马刺 vs 尼克斯 G6 赛后讨论,客队锋线今天手感低迷还一直浪投，关键阶段球权处理不合理。 高赞不一定代表全部球迷。,5684ae3133858c59,344,71,2026-06-25T02:47:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0080
nba_game-0081,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队上半场打得更快，客队下半场通过阵地战把节奏压了下来。 别只用一个回合给整场表现下结论。,cdf8b21cf9a06d13,381,4,2026-06-25T02:40:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0081
nba_game-0082,hupu,马刺 vs 尼克斯 G6 赛后讨论,文班亚马今天防守轮转太到位，协防和护框改变了比赛走势。 等官方数据和回放再判断。,1631304f2dd04a3b,418,17,2026-06-25T02:33:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0082
nba_game-0083,hupu,马刺 vs 尼克斯 G6 赛后讨论,最后两分钟裁判判罚争议太大，布伦森那次防守看回放不像犯规。 我更看重完整比赛过程。,8e5be518a5bd0752,455,30,2026-06-25T02:26:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0083
nba_game-0084,hupu,马刺 vs 尼克斯 G6 赛后讨论,补充一下，最后五分钟两队合计只有两次失误。 这一点在赛后讨论里分歧很大。,e0163cf2ed15bf19,492,43,2026-06-25T02:19:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0084
nba_game-0085,hupu,马刺 vs 尼克斯 G6 赛后讨论,替补阵容贡献了真正的比赛强度，板凳奇兵值得表扬。 高赞不一定代表全部球迷。,caa654f25c515b9c,540,56,2026-06-25T02:12:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0085
nba_game-0086,hupu,马刺 vs 尼克斯 G6 赛后讨论,边线球战术完全没跑出来，暂停回来出现这种失误不能接受。 我更看重完整比赛过程。,b575dceedfcf65be,577,69,2026-06-25T02:05:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0086
nba_game-0087,hupu,马刺 vs 尼克斯 G6 赛后讨论,系列赛打到 G6，体能和轮换长度已经比单场手感更重要。 这一点在赛后讨论里分歧很大。,dac77c528047f3ab,614,2,2026-06-25T01:58:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0087
nba_game-0088,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场团队进攻很流畅，转移球比前几场明显更快。 高赞不一定代表全部球迷。,f28a1df12c638a10,651,15,2026-06-25T01:51:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0088
nba_game-0089,hupu,马刺 vs 尼克斯 G6 赛后讨论,主队连续丢前场篮板，防守回合做了一半等于没做。 别只用一个回合给整场表现下结论。,0b2ade06a02783e2,688,28,2026-06-25T01:44:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0089
nba_game-0090,hupu,马刺 vs 尼克斯 G6 赛后讨论,从数据看，主队后场的得分不是最高，但正负值和篮板保护很关键。 等官方数据和回放再判断。,1a4b5889078f4776,725,41,2026-06-25T01:37:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0090
nba_game-0091,hupu,马刺 vs 尼克斯 G6 赛后讨论,双方替补末节关键球执行很稳，连续两次挡拆都找到了最合理的机会。 我更看重完整比赛过程。,5918cd39255d93f8,762,54,2026-06-25T01:30:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0091
nba_game-0092,hupu,马刺 vs 尼克斯 G6 赛后讨论,最后五分钟双方球星都敢承担责任，这才是季后赛。 这一点在赛后讨论里分歧很大。,7532b5596614fd7a,810,67,2026-06-25T01:23:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0092
nba_game-0093,hupu,马刺 vs 尼克斯 G6 赛后讨论,边线球战术完全没跑出来，暂停回来出现这种失误不能接受。 高赞不一定代表全部球迷。,6a538c47eddb649e,847,0,2026-06-25T01:16:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0093
nba_game-0094,hupu,马刺 vs 尼克斯 G6 赛后讨论,系列赛打到 G6，体能和轮换长度已经比单场手感更重要。 别只用一个回合给整场表现下结论。,de5b03c343bbbbce,884,13,2026-06-25T01:09:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0094
nba_game-0095,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场团队进攻很流畅，转移球比前几场明显更快。 等官方数据和回放再判断。,acf6cdf2c7b98211,21,26,2026-06-25T01:02:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0095
nba_game-0096,hupu,马刺 vs 尼克斯 G6 赛后讨论,客队锋线今天手感低迷还一直浪投，关键阶段球权处理不合理。 我更看重完整比赛过程。,4845e7e4472b7221,58,40,2026-06-25T00:55:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0096
nba_game-0097,hupu,马刺 vs 尼克斯 G6 赛后讨论,这场分差主要来自二次进攻，不应该只看最后一个回合。 这一点在赛后讨论里分歧很大。,f1114698e5babf5b,95,53,2026-06-25T00:48:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0097
nba_game-0098,hupu,马刺 vs 尼克斯 G6 赛后讨论,两队教练末节关键球执行很稳，连续两次挡拆都找到了最合理的机会。 高赞不一定代表全部球迷。,461c8dc831ed97ec,132,66,2026-06-25T00:41:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0098
nba_game-0099,hupu,马刺 vs 尼克斯 G6 赛后讨论,伤病影响了轮换，但防守漏人和沟通问题不能全怪伤病。 别只用一个回合给整场表现下结论。,a8aa0fd7430f89a1,180,79,2026-06-25T00:34:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0099
nba_game-0100,hupu,马刺 vs 尼克斯 G6 赛后讨论,回看第三节，双方都在针对中锋换防，战术选择有迹可循。 等官方数据和回放再判断。,1cb8fe0d722af736,217,12,2026-06-25T00:27:00+00:00,https://example.com/demo/hupu/nba_game/nba_game-0100
