id,platform,topic,content,author_hash,like_count,reply_count,publish_time,source_url
world_cup_game-0018,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,教练调整太晚，边路已经被打穿才想起换人。 等官方数据和回放再判断。,06199ff01209bc81,651,61,2026-06-25T10:01:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0018
world_cup_game-0019,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,淘汰赛阶段体能分配很重要，双方最后二十分钟都主动降速。 我更看重完整比赛过程。,814b6e0ed5ee75c7,688,74,2026-06-25T09:54:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0019
world_cup_game-0020,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,客队中卫两次关键扑救保住了比分，门将表现是胜负手。 这一点在赛后讨论里分歧很大。,af7507ce59e1d5e9,725,8,2026-06-25T09:47:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0020
world_cup_game-0021,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,防线回传失误太致命，淘汰赛不能给对手这种机会。 高赞不一定代表全部球迷。,2eeea92881f70b80,762,21,2026-06-25T09:40:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0021
world_cup_game-0022,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,上半场主队强调传控，下半场客队通过边路速度改变了局面。 别只用一个回合给整场表现下结论。,5cbea9f75fc3ad3b,810,34,2026-06-25T09:33:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0022
world_cup_game-0023,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,阿根廷中场高位压迫执行得很统一，开场就限制了对手出球。 等官方数据和回放再判断。,8f9e7fd22057269c,847,47,2026-06-25T09:26:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0023
world_cup_game-0024,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,伤停确实影响阵容，但定位球漏人还是基本沟通问题。 我更看重完整比赛过程。,b1191e0fc8a8d62a,884,60,2026-06-25T09:19:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0024
world_cup_game-0025,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,复盘这个丢球，问题从中场失位开始，不只是中卫一人的责任。 这一点在赛后讨论里分歧很大。,dd0c9a7a676219d0,21,73,2026-06-25T09:12:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0025
world_cup_game-0026,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,替补上场后立刻提升攻防转换速度，这次换人效果明显。 高赞不一定代表全部球迷。,e3182c27fb74558d,58,6,2026-06-25T09:05:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0026
world_cup_game-0027,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,防线造越位非常整齐，零封不是靠运气。 别只用一个回合给整场表现下结论。,459bb2ca23794b0f,95,19,2026-06-25T08:58:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0027
world_cup_game-0028,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,防线回传失误太致命，淘汰赛不能给对手这种机会。 等官方数据和回放再判断。,1e3cfe87e1100b81,132,32,2026-06-25T08:51:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0028
world_cup_game-0029,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,上半场主队强调传控，下半场客队通过边路速度改变了局面。 我更看重完整比赛过程。,b1b0edefd4aaf4bb,180,45,2026-06-25T08:44:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0029
world_cup_game-0030,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,主队门将高位压迫执行得很统一，开场就限制了对手出球。 这一点在赛后讨论里分歧很大。,3a0f45730e91c8fa,217,58,2026-06-25T08:37:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0030
world_cup_game-0031,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,这个点球判罚争议很大，VAR 回看没有消除球迷疑问。 高赞不一定代表全部球迷。,3600b61d421985b9,254,71,2026-06-25T08:30:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0031
world_cup_game-0032,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,补充数据：双方射正次数接近，门将处理拉开了差距。 别只用一个回合给整场表现下结论。,ec670648eae86a6c,291,4,2026-06-25T08:23:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0032
world_cup_game-0033,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,替补上场后立刻提升攻防转换速度，这次换人效果明显。 等官方数据和回放再判断。,d6e5f6170c1d623f,328,17,2026-06-25T08:16:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0033
world_cup_game-0034,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,中场下半场完全失控，拿不住球也组织不起有效反击。 我更看重完整比赛过程。,d4dc87d116961bf7,365,30,2026-06-25T08:09:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0034
world_cup_game-0035,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,不要只看控球率，二点球和反击质量更能说明比赛走势。 别只用一个回合给整场表现下结论。,0d6c01f340d9f56c,402,43,2026-06-25T08:02:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0035
world_cup_game-0036,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,主队门将两次关键扑救保住了比分，门将表现是胜负手。 等官方数据和回放再判断。,5adaef0b2bde4501,450,56,2026-06-25T07:55:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0036
world_cup_game-0037,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,双方替补临门一脚太差，连续浪费两次单刀机会。 我更看重完整比赛过程。,0b4b69f65c2e4fd1,487,69,2026-06-25T07:48:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0037
world_cup_game-0038,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,从射门分布看，两队教练控球更多，但真正进入禁区的机会并不多。 这一点在赛后讨论里分歧很大。,437e7b82fa8ff89a,524,2,2026-06-25T07:41:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0038
world_cup_game-0039,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,淘汰赛能踢出这种对攻节奏，比赛观赏性拉满。 高赞不一定代表全部球迷。,4a2eb588f9c4b95d,561,16,2026-06-25T07:34:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0039
world_cup_game-0040,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,替补上场后立刻提升攻防转换速度，这次换人效果明显。 别只用一个回合给整场表现下结论。,10af8d037d5e523a,598,29,2026-06-25T07:27:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0040
world_cup_game-0041,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,教练调整太晚，边路已经被打穿才想起换人。 等官方数据和回放再判断。,33c5a5c18b25b2e1,635,42,2026-06-25T07:20:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0041
world_cup_game-0042,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,淘汰赛阶段体能分配很重要，双方最后二十分钟都主动降速。 我更看重完整比赛过程。,47c3806415486b10,672,55,2026-06-25T07:13:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0042
world_cup_game-0043,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,双方替补两次关键扑救保住了比分，门将表现是胜负手。 这一点在赛后讨论里分歧很大。,61f346f89f13f228,720,68,2026-06-25T07:06:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0043
world_cup_game-0044,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,两队教练临门一脚太差，连续浪费两次单刀机会。 高赞不一定代表全部球迷。,334ac1bfed14fdcb,757,1,2026-06-25T06:59:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0044
world_cup_game-0045,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,从射门分布看，阿根廷中场控球更多，但真正进入禁区的机会并不多。 别只用一个回合给整场表现下结论。,8bd3cea308955cf1,794,14,2026-06-25T06:52:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0045
world_cup_game-0046,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,主队门将高位压迫执行得很统一，开场就限制了对手出球。 等官方数据和回放再判断。,5467d19712c26965,831,27,2026-06-25T06:45:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0046
world_cup_game-0047,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,伤停确实影响阵容，但定位球漏人还是基本沟通问题。 我更看重完整比赛过程。,2575d8704c6327b0,868,40,2026-06-25T06:38:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0047
world_cup_game-0048,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,复盘这个丢球，问题从中场失位开始，不只是中卫一人的责任。 这一点在赛后讨论里分歧很大。,f3449c4e3ea998a9,5,53,2026-06-25T06:31:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0048
world_cup_game-0049,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,防线造越位非常整齐，零封不是靠运气。 高赞不一定代表全部球迷。,0139ffd8dff44faa,42,66,2026-06-25T06:24:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0049
world_cup_game-0050,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,防线回传失误太致命，淘汰赛不能给对手这种机会。 别只用一个回合给整场表现下结论。,e5b6b773ecef8af7,90,79,2026-06-25T06:17:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0050
world_cup_game-0051,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,不要只看控球率，二点球和反击质量更能说明比赛走势。 等官方数据和回放再判断。,d7494b0971b577ff,127,12,2026-06-25T06:10:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0051
world_cup_game-0052,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,这次边路突破后的倒三角配合很漂亮，进球来自完整的战术设计。 高赞不一定代表全部球迷。,57060c7d9228955f,164,25,2026-06-25T06:03:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0052
world_cup_game-0053,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,客队中卫高位压迫执行得很统一，开场就限制了对手出球。 别只用一个回合给整场表现下结论。,7de3f2ab8947afd2,201,38,2026-06-25T05:56:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0053
world_cup_game-0054,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,伤停确实影响阵容，但定位球漏人还是基本沟通问题。 等官方数据和回放再判断。,a9840c5209a8c429,238,51,2026-06-25T05:49:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0054
world_cup_game-0055,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,复盘这个丢球，问题从中场失位开始，不只是中卫一人的责任。 我更看重完整比赛过程。,e0781925276eaae4,275,64,2026-06-25T05:42:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0055
world_cup_game-0056,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,替补上场后立刻提升攻防转换速度，这次换人效果明显。 这一点在赛后讨论里分歧很大。,33308afe71cdc11c,312,77,2026-06-25T05:35:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0056
world_cup_game-0057,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,中场下半场完全失控，拿不住球也组织不起有效反击。 高赞不一定代表全部球迷。,601828ebff2210e5,360,10,2026-06-25T05:28:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0057
world_cup_game-0058,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,不要只看控球率，二点球和反击质量更能说明比赛走势。 别只用一个回合给整场表现下结论。,2aea39918ed9566f,397,24,2026-06-25T05:21:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0058
world_cup_game-0059,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,这次边路突破后的倒三角配合很漂亮，进球来自完整的战术设计。 等官方数据和回放再判断。,e2ea1b4c94f637d1,434,37,2026-06-25T05:14:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0059
world_cup_game-0060,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,这个点球判罚争议很大，VAR 回看没有消除球迷疑问。 我更看重完整比赛过程。,73a8df3674baac4e,471,50,2026-06-25T05:07:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0060
world_cup_game-0061,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,从射门分布看，阿根廷中场控球更多，但真正进入禁区的机会并不多。 这一点在赛后讨论里分歧很大。,249b2d4be75fd435,508,63,2026-06-25T05:00:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0061
world_cup_game-0062,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,淘汰赛能踢出这种对攻节奏，比赛观赏性拉满。 高赞不一定代表全部球迷。,6ce298997281ee0b,545,76,2026-06-25T04:53:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0062
world_cup_game-0063,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,教练调整太晚，边路已经被打穿才想起换人。 别只用一个回合给整场表现下结论。,5a0ceac83ecab923,582,9,2026-06-25T04:46:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0063
world_cup_game-0064,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,淘汰赛阶段体能分配很重要，双方最后二十分钟都主动降速。 等官方数据和回放再判断。,a3f02bb87a47d32b,630,22,2026-06-25T04:39:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0064
world_cup_game-0065,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,两队教练两次关键扑救保住了比分，门将表现是胜负手。 我更看重完整比赛过程。,bc7b661fc395cc2a,667,35,2026-06-25T04:32:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0065
world_cup_game-0066,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,阿根廷中场两次关键扑救保住了比分，门将表现是胜负手。 这一点在赛后讨论里分歧很大。,cf156ba4a33ea887,704,48,2026-06-25T04:25:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0066
world_cup_game-0067,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,法国边锋临门一脚太差，连续浪费两次单刀机会。 高赞不一定代表全部球迷。,a7fa21255666f215,741,61,2026-06-25T04:18:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0067
world_cup_game-0068,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,从射门分布看，主队门将控球更多，但真正进入禁区的机会并不多。 别只用一个回合给整场表现下结论。,c68fc989c60115c4,778,74,2026-06-25T04:11:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0068
world_cup_game-0069,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,淘汰赛能踢出这种对攻节奏，比赛观赏性拉满。 这一点在赛后讨论里分歧很大。,e6df2f01e82e96e6,815,7,2026-06-25T04:04:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0069
world_cup_game-0070,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,教练调整太晚，边路已经被打穿才想起换人。 高赞不一定代表全部球迷。,3988b11bd8e0ee35,852,20,2026-06-25T03:57:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0070
world_cup_game-0071,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,复盘这个丢球，问题从中场失位开始，不只是中卫一人的责任。 别只用一个回合给整场表现下结论。,77fd65c1327304a2,0,33,2026-06-25T03:50:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0071
world_cup_game-0072,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,防线造越位非常整齐，零封不是靠运气。 等官方数据和回放再判断。,a482e58d33db8434,37,46,2026-06-25T03:43:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0072
world_cup_game-0073,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,防线回传失误太致命，淘汰赛不能给对手这种机会。 我更看重完整比赛过程。,2750ac87574c3dc8,74,59,2026-06-25T03:36:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0073
world_cup_game-0074,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,上半场主队强调传控，下半场客队通过边路速度改变了局面。 这一点在赛后讨论里分歧很大。,5190e22f3f388853,111,72,2026-06-25T03:29:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0074
world_cup_game-0075,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,双方替补高位压迫执行得很统一，开场就限制了对手出球。 高赞不一定代表全部球迷。,8a21f0cd9de397f0,148,5,2026-06-25T03:22:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0075
world_cup_game-0076,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,这个点球判罚争议很大，VAR 回看没有消除球迷疑问。 别只用一个回合给整场表现下结论。,fc7a460756fe88d4,185,18,2026-06-25T03:15:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0076
world_cup_game-0077,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,补充数据：双方射正次数接近，门将处理拉开了差距。 等官方数据和回放再判断。,8c1092fa521e8ac8,222,32,2026-06-25T03:08:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0077
world_cup_game-0078,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,替补上场后立刻提升攻防转换速度，这次换人效果明显。 我更看重完整比赛过程。,fd47db51f181331f,270,45,2026-06-25T03:01:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0078
world_cup_game-0079,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,防线造越位非常整齐，零封不是靠运气。 这一点在赛后讨论里分歧很大。,062145e5a251c5f6,307,58,2026-06-25T02:54:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0079
world_cup_game-0080,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,防线回传失误太致命，淘汰赛不能给对手这种机会。 高赞不一定代表全部球迷。,7e810dca0a2c2872,344,71,2026-06-25T02:47:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0080
world_cup_game-0081,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,不要只看控球率，二点球和反击质量更能说明比赛走势。 别只用一个回合给整场表现下结论。,fd1937e75a79f3c4,381,4,2026-06-25T02:40:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0081
world_cup_game-0082,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,这次边路突破后的倒三角配合很漂亮，进球来自完整的战术设计。 等官方数据和回放再判断。,8c0970c47b2aa523,418,17,2026-06-25T02:33:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0082
world_cup_game-0083,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,这个点球判罚争议很大，VAR 回看没有消除球迷疑问。 我更看重完整比赛过程。,d1d23341a6e16fa2,455,30,2026-06-25T02:26:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0083
world_cup_game-0084,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,补充数据：双方射正次数接近，门将处理拉开了差距。 这一点在赛后讨论里分歧很大。,014f3d2b210485d4,492,43,2026-06-25T02:19:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0084
world_cup_game-0085,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,替补上场后立刻提升攻防转换速度，这次换人效果明显。 高赞不一定代表全部球迷。,8be337b6b31e84fe,540,56,2026-06-25T02:12:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0085
world_cup_game-0086,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,教练调整太晚，边路已经被打穿才想起换人。 我更看重完整比赛过程。,eec1a2f67d9d64bd,577,69,2026-06-25T02:05:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0086
world_cup_game-0087,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,淘汰赛阶段体能分配很重要，双方最后二十分钟都主动降速。 这一点在赛后讨论里分歧很大。,1ac47e5d1fe04125,614,2,2026-06-25T01:58:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0087
world_cup_game-0088,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,阿根廷中场两次关键扑救保住了比分，门将表现是胜负手。 高赞不一定代表全部球迷。,14c0dd4a0adbcb34,651,15,2026-06-25T01:51:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0088
world_cup_game-0089,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,法国边锋临门一脚太差，连续浪费两次单刀机会。 别只用一个回合给整场表现下结论。,12da83bf1870eda2,688,28,2026-06-25T01:44:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0089
world_cup_game-0090,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,从射门分布看，主队门将控球更多，但真正进入禁区的机会并不多。 等官方数据和回放再判断。,28326b9485f52ec7,725,41,2026-06-25T01:37:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0090
world_cup_game-0091,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,双方替补高位压迫执行得很统一，开场就限制了对手出球。 我更看重完整比赛过程。,9d6b70527a25414f,762,54,2026-06-25T01:30:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0091
world_cup_game-0092,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,淘汰赛能踢出这种对攻节奏，比赛观赏性拉满。 这一点在赛后讨论里分歧很大。,0df28f97a2225468,810,67,2026-06-25T01:23:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0092
world_cup_game-0093,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,教练调整太晚，边路已经被打穿才想起换人。 高赞不一定代表全部球迷。,09b883f73d0c7e49,847,0,2026-06-25T01:16:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0093
world_cup_game-0094,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,淘汰赛阶段体能分配很重要，双方最后二十分钟都主动降速。 别只用一个回合给整场表现下结论。,4255b772d47d3f24,884,13,2026-06-25T01:09:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0094
world_cup_game-0095,hupu,阿根廷 vs 法国 世界杯淘汰赛讨论,主队门将两次关键扑救保住了比分，门将表现是胜负手。 等官方数据和回放再判断。,60b69ca82c5442f8,21,26,2026-06-25T01:02:00+00:00,https://example.com/demo/hupu/world_cup_game/world_cup_game-0095
