id,platform,topic,content,author_hash,like_count,reply_count,publish_time,source_url
news_event-0011,bili,News Event Public Opinion Analysis,建议把专家解读里的关键节点做成时间线。 高赞区已经开始讨论。先不要过度判断立场。,4a71bdf4136c2b0f,173,32,2026-06-19T17:50:00+00:00,https://example.com/demo/news_event/news_event-0011
news_event-0012,bili,News Event Public Opinion Analysis,评论区围绕发布会回应已经明显对立，平台需要降温。 这个角度比单纯情绪更重要。如果拖延会放大不信任。,87f43283afaf375a,190,1,2026-06-19T17:13:00+00:00,https://example.com/demo/news_event/news_event-0012
news_event-0013,zhihu,News Event Public Opinion Analysis,现场视频补充了背景信息，普通人更容易理解事件。适合做信息澄清卡片。,5f36513dee9a008c,207,8,2026-06-19T16:36:00+00:00,https://example.com/demo/news_event/news_event-0013
news_event-0014,weibo,News Event Public Opinion Analysis,现在争议点主要在信息差，不一定是单纯情绪对立。 我看评论区也有人持相反意见。先不要过度判断立场。,b599329e25791389,224,15,2026-06-19T15:59:00+00:00,https://example.com/demo/news_event/news_event-0014
news_event-0015,toutiao,News Event Public Opinion Analysis,发布会回应如果没有证据支撑，就会被当成公关话术。 高赞区已经开始讨论。如果拖延会放大不信任。,d45e0977435b68a6,241,22,2026-06-19T15:22:00+00:00,https://example.com/demo/news_event/news_event-0015
news_event-0016,bili,News Event Public Opinion Analysis,如果后续也保持透明，现场视频会提升公众信任。 这个角度比单纯情绪更重要。适合做信息澄清卡片。,1c4fc6c651b021d8,258,29,2026-06-19T14:45:00+00:00,https://example.com/demo/news_event/news_event-0016
news_event-0017,zhihu,News Event Public Opinion Analysis,媒体报道需要持续更新，不然很快会被二次解读带偏。先不要过度判断立场。,119410867bb52146,15,36,2026-06-19T14:08:00+00:00,https://example.com/demo/news_event/news_event-0017
news_event-0018,weibo,News Event Public Opinion Analysis,很多人质疑后续处理的立场，说明信息发布节奏有问题。 我看评论区也有人持相反意见。如果拖延会放大不信任。,c03166330ac9e5ef,32,5,2026-06-19T13:31:00+00:00,https://example.com/demo/news_event/news_event-0018
news_event-0019,toutiao,News Event Public Opinion Analysis,官方通报把时间线讲清楚了，比只看热搜标题靠谱。 高赞区已经开始讨论。适合做信息澄清卡片。,853313d524a164ca,49,12,2026-06-19T12:54:00+00:00,https://example.com/demo/news_event/news_event-0019
news_event-0020,bili,News Event Public Opinion Analysis,调查进展目前信息还不完整，先等正式结论。 这个角度比单纯情绪更重要。先不要过度判断立场。,02ef475df1e52198,66,19,2026-06-19T12:17:00+00:00,https://example.com/demo/news_event/news_event-0020
news_event-0021,zhihu,News Event Public Opinion Analysis,评论区讨论解释不够透明，关键细节还是没说清楚。如果拖延会放大不信任。,fbf17e618d3553fd,83,26,2026-06-19T11:40:00+00:00,https://example.com/demo/news_event/news_event-0021
news_event-0022,weibo,News Event Public Opinion Analysis,支持继续公开信息，官方通报至少回应了大家最关心的问题。 我看评论区也有人持相反意见。适合做信息澄清卡片。,6d0f315533018d5e,100,33,2026-06-19T11:03:00+00:00,https://example.com/demo/news_event/news_event-0022
news_event-0023,weibo,News Event Public Opinion Analysis,只看调查进展还不能判断全貌，需要更多原始材料。 高赞区已经开始讨论。先不要过度判断立场。,c7e81b54769bd178,117,2,2026-06-19T10:26:00+00:00,https://example.com/demo/news_event/news_event-0023
news_event-0024,toutiao,News Event Public Opinion Analysis,担心评论区讨论只是在转移重点，没有回应核心质疑。 这个角度比单纯情绪更重要。如果拖延会放大不信任。,52e2f9cbffe988e5,134,9,2026-06-19T09:49:00+00:00,https://example.com/demo/news_event/news_event-0024
news_event-0025,bili,News Event Public Opinion Analysis,专家解读有事实依据，能减少很多无效争吵。适合做信息澄清卡片。,e90a0e7b6f1f6ed5,151,16,2026-06-19T09:12:00+00:00,https://example.com/demo/news_event/news_event-0025
news_event-0026,zhihu,News Event Public Opinion Analysis,发布会回应有价值，但评论区很多人把立场和事实混在一起。 我看评论区也有人持相反意见。先不要过度判断立场。,df66aa7ddb74e687,168,23,2026-06-19T08:35:00+00:00,https://example.com/demo/news_event/news_event-0026
news_event-0027,weibo,News Event Public Opinion Analysis,现场视频里有些表述前后不一致，容易造成信任问题。 高赞区已经开始讨论。如果拖延会放大不信任。,2c55e444372a36f8,185,30,2026-06-19T07:58:00+00:00,https://example.com/demo/news_event/news_event-0027
news_event-0028,toutiao,News Event Public Opinion Analysis,这次媒体报道比较克制，没有把情绪往对立上带。 这个角度比单纯情绪更重要。适合做信息澄清卡片。,0661a20ffe21aedf,202,37,2026-06-19T07:21:00+00:00,https://example.com/demo/news_event/news_event-0028
news_event-0029,bili,News Event Public Opinion Analysis,建议把发布会回应里的关键节点做成时间线。先不要过度判断立场。,8dbf618f68d97ce7,219,6,2026-06-19T06:44:00+00:00,https://example.com/demo/news_event/news_event-0029
news_event-0030,zhihu,News Event Public Opinion Analysis,评论区围绕现场视频已经明显对立，平台需要降温。 我看评论区也有人持相反意见。如果拖延会放大不信任。,c456956dd405d570,236,13,2026-06-19T06:07:00+00:00,https://example.com/demo/news_event/news_event-0030
news_event-0031,weibo,News Event Public Opinion Analysis,媒体报道补充了背景信息，普通人更容易理解事件。 高赞区已经开始讨论。适合做信息澄清卡片。,67c09e8adcbbb5e7,253,20,2026-06-19T05:30:00+00:00,https://example.com/demo/news_event/news_event-0031
news_event-0032,toutiao,News Event Public Opinion Analysis,现在争议点主要在信息差，不一定是单纯情绪对立。 这个角度比单纯情绪更重要。先不要过度判断立场。,76a918f93ae97984,10,27,2026-06-19T04:53:00+00:00,https://example.com/demo/news_event/news_event-0032
news_event-0033,bili,News Event Public Opinion Analysis,官方通报如果没有证据支撑，就会被当成公关话术。如果拖延会放大不信任。,9977090d4265a79a,27,34,2026-06-19T04:16:00+00:00,https://example.com/demo/news_event/news_event-0033
news_event-0034,bili,News Event Public Opinion Analysis,如果后续也保持透明，调查进展会提升公众信任。 我看评论区也有人持相反意见。适合做信息澄清卡片。,8f945cf494051ae9,44,3,2026-06-19T03:39:00+00:00,https://example.com/demo/news_event/news_event-0034
news_event-0035,zhihu,News Event Public Opinion Analysis,评论区讨论需要持续更新，不然很快会被二次解读带偏。 高赞区已经开始讨论。先不要过度判断立场。,5c5469327add90fd,61,10,2026-06-19T03:02:00+00:00,https://example.com/demo/news_event/news_event-0035
news_event-0036,weibo,News Event Public Opinion Analysis,很多人质疑官方通报的立场，说明信息发布节奏有问题。 这个角度比单纯情绪更重要。如果拖延会放大不信任。,42e462133a3fe343,78,17,2026-06-19T02:25:00+00:00,https://example.com/demo/news_event/news_event-0036
news_event-0037,toutiao,News Event Public Opinion Analysis,调查进展把时间线讲清楚了，比只看热搜标题靠谱。适合做信息澄清卡片。,595e69e47b838323,95,24,2026-06-19T01:48:00+00:00,https://example.com/demo/news_event/news_event-0037
news_event-0038,bili,News Event Public Opinion Analysis,评论区讨论目前信息还不完整，先等正式结论。 我看评论区也有人持相反意见。先不要过度判断立场。,50af4c0152ec8100,112,31,2026-06-19T01:11:00+00:00,https://example.com/demo/news_event/news_event-0038
news_event-0039,zhihu,News Event Public Opinion Analysis,专家解读解释不够透明，关键细节还是没说清楚。 高赞区已经开始讨论。如果拖延会放大不信任。,d14a519dd065a379,129,0,2026-06-19T00:34:00+00:00,https://example.com/demo/news_event/news_event-0039
news_event-0040,weibo,News Event Public Opinion Analysis,支持继续公开信息，发布会回应至少回应了大家最关心的问题。 这个角度比单纯情绪更重要。适合做信息澄清卡片。,05963d5fc02fa72f,146,7,2026-06-18T23:57:00+00:00,https://example.com/demo/news_event/news_event-0040
news_event-0041,toutiao,News Event Public Opinion Analysis,只看现场视频还不能判断全貌，需要更多原始材料。先不要过度判断立场。,5389cbc9c22e299a,163,14,2026-06-18T23:20:00+00:00,https://example.com/demo/news_event/news_event-0041
news_event-0042,bili,News Event Public Opinion Analysis,担心媒体报道只是在转移重点，没有回应核心质疑。 我看评论区也有人持相反意见。如果拖延会放大不信任。,c64f135695502320,180,21,2026-06-18T22:43:00+00:00,https://example.com/demo/news_event/news_event-0042
news_event-0043,zhihu,News Event Public Opinion Analysis,发布会回应有事实依据，能减少很多无效争吵。 高赞区已经开始讨论。适合做信息澄清卡片。,94b6e35f7849cc44,197,28,2026-06-18T22:06:00+00:00,https://example.com/demo/news_event/news_event-0043
news_event-0044,weibo,News Event Public Opinion Analysis,现场视频有价值，但评论区很多人把立场和事实混在一起。 这个角度比单纯情绪更重要。先不要过度判断立场。,e56cac1bf85190eb,214,35,2026-06-18T21:29:00+00:00,https://example.com/demo/news_event/news_event-0044
news_event-0045,weibo,News Event Public Opinion Analysis,媒体报道里有些表述前后不一致，容易造成信任问题。如果拖延会放大不信任。,9884f92ed2f61dc4,231,4,2026-06-18T20:52:00+00:00,https://example.com/demo/news_event/news_event-0045
news_event-0046,toutiao,News Event Public Opinion Analysis,这次后续处理比较克制，没有把情绪往对立上带。 我看评论区也有人持相反意见。适合做信息澄清卡片。,012df1e936a86522,248,11,2026-06-18T20:15:00+00:00,https://example.com/demo/news_event/news_event-0046
news_event-0047,bili,News Event Public Opinion Analysis,建议把官方通报里的关键节点做成时间线。 高赞区已经开始讨论。先不要过度判断立场。,d3748451a6433bbe,5,18,2026-06-18T19:38:00+00:00,https://example.com/demo/news_event/news_event-0047
news_event-0048,zhihu,News Event Public Opinion Analysis,评论区围绕调查进展已经明显对立，平台需要降温。 这个角度比单纯情绪更重要。如果拖延会放大不信任。,a75fd2d02292c8ac,22,25,2026-06-18T19:01:00+00:00,https://example.com/demo/news_event/news_event-0048
news_event-0049,weibo,News Event Public Opinion Analysis,评论区讨论补充了背景信息，普通人更容易理解事件。适合做信息澄清卡片。,4052b83fb9254356,39,32,2026-06-18T18:24:00+00:00,https://example.com/demo/news_event/news_event-0049
news_event-0050,toutiao,News Event Public Opinion Analysis,现在争议点主要在信息差，不一定是单纯情绪对立。 我看评论区也有人持相反意见。先不要过度判断立场。,2c3b8d7412cedb36,56,1,2026-06-18T17:47:00+00:00,https://example.com/demo/news_event/news_event-0050
news_event-0051,bili,News Event Public Opinion Analysis,调查进展如果没有证据支撑，就会被当成公关话术。 高赞区已经开始讨论。如果拖延会放大不信任。,e8fcf771088d8259,73,8,2026-06-18T17:10:00+00:00,https://example.com/demo/news_event/news_event-0051
news_event-0052,zhihu,News Event Public Opinion Analysis,如果后续也保持透明，评论区讨论会提升公众信任。 这个角度比单纯情绪更重要。适合做信息澄清卡片。,93ed1056ddce3406,90,15,2026-06-18T16:33:00+00:00,https://example.com/demo/news_event/news_event-0052
news_event-0053,weibo,News Event Public Opinion Analysis,专家解读需要持续更新，不然很快会被二次解读带偏。先不要过度判断立场。,e68b11f27f96729d,107,22,2026-06-18T15:56:00+00:00,https://example.com/demo/news_event/news_event-0053
news_event-0054,toutiao,News Event Public Opinion Analysis,很多人质疑发布会回应的立场，说明信息发布节奏有问题。 我看评论区也有人持相反意见。如果拖延会放大不信任。,1225c45947076493,124,29,2026-06-18T15:19:00+00:00,https://example.com/demo/news_event/news_event-0054
news_event-0055,bili,News Event Public Opinion Analysis,现场视频把时间线讲清楚了，比只看热搜标题靠谱。 高赞区已经开始讨论。适合做信息澄清卡片。,e4e2a978a08a96f3,141,36,2026-06-18T14:42:00+00:00,https://example.com/demo/news_event/news_event-0055
news_event-0056,bili,News Event Public Opinion Analysis,媒体报道目前信息还不完整，先等正式结论。 这个角度比单纯情绪更重要。先不要过度判断立场。,10c8811f0468ccd3,158,5,2026-06-18T14:05:00+00:00,https://example.com/demo/news_event/news_event-0056
news_event-0057,zhihu,News Event Public Opinion Analysis,发布会回应解释不够透明，关键细节还是没说清楚。如果拖延会放大不信任。,35f2c90bcdee3364,175,12,2026-06-18T13:28:00+00:00,https://example.com/demo/news_event/news_event-0057
news_event-0058,weibo,News Event Public Opinion Analysis,支持继续公开信息，现场视频至少回应了大家最关心的问题。 我看评论区也有人持相反意见。适合做信息澄清卡片。,ee645bb0d9bc9858,192,19,2026-06-18T12:51:00+00:00,https://example.com/demo/news_event/news_event-0058
news_event-0059,toutiao,News Event Public Opinion Analysis,只看媒体报道还不能判断全貌，需要更多原始材料。 高赞区已经开始讨论。先不要过度判断立场。,41ddbb428b517fb4,209,26,2026-06-18T12:14:00+00:00,https://example.com/demo/news_event/news_event-0059
news_event-0060,bili,News Event Public Opinion Analysis,担心后续处理只是在转移重点，没有回应核心质疑。 这个角度比单纯情绪更重要。如果拖延会放大不信任。,22fcccc38a71b1c4,226,33,2026-06-18T11:37:00+00:00,https://example.com/demo/news_event/news_event-0060
news_event-0061,zhihu,News Event Public Opinion Analysis,官方通报有事实依据，能减少很多无效争吵。适合做信息澄清卡片。,f13de1d478b5458b,243,2,2026-06-18T11:00:00+00:00,https://example.com/demo/news_event/news_event-0061
news_event-0062,weibo,News Event Public Opinion Analysis,调查进展有价值，但评论区很多人把立场和事实混在一起。 我看评论区也有人持相反意见。先不要过度判断立场。,16cd99583b71d161,260,9,2026-06-18T10:23:00+00:00,https://example.com/demo/news_event/news_event-0062
news_event-0063,toutiao,News Event Public Opinion Analysis,评论区讨论里有些表述前后不一致，容易造成信任问题。 高赞区已经开始讨论。如果拖延会放大不信任。,ce76d5ab2f7ef67a,17,16,2026-06-18T09:46:00+00:00,https://example.com/demo/news_event/news_event-0063
news_event-0064,bili,News Event Public Opinion Analysis,这次官方通报比较克制，没有把情绪往对立上带。 这个角度比单纯情绪更重要。适合做信息澄清卡片。,6e611de79508875e,34,23,2026-06-18T09:09:00+00:00,https://example.com/demo/news_event/news_event-0064
news_event-0065,zhihu,News Event Public Opinion Analysis,建议把调查进展里的关键节点做成时间线。先不要过度判断立场。,b38d29187bab67b0,51,30,2026-06-18T08:32:00+00:00,https://example.com/demo/news_event/news_event-0065
news_event-0066,weibo,News Event Public Opinion Analysis,评论区围绕评论区讨论已经明显对立，平台需要降温。 我看评论区也有人持相反意见。如果拖延会放大不信任。,ba2b0cfa508176a4,68,37,2026-06-18T07:55:00+00:00,https://example.com/demo/news_event/news_event-0066
news_event-0067,weibo,News Event Public Opinion Analysis,专家解读补充了背景信息，普通人更容易理解事件。 高赞区已经开始讨论。适合做信息澄清卡片。,9fd422e615548c6a,85,6,2026-06-18T07:18:00+00:00,https://example.com/demo/news_event/news_event-0067
news_event-0068,toutiao,News Event Public Opinion Analysis,现在争议点主要在信息差，不一定是单纯情绪对立。 这个角度比单纯情绪更重要。先不要过度判断立场。,470ee4f737bf57c1,102,13,2026-06-18T06:41:00+00:00,https://example.com/demo/news_event/news_event-0068
news_event-0069,bili,News Event Public Opinion Analysis,现场视频如果没有证据支撑，就会被当成公关话术。如果拖延会放大不信任。,e9b067a72fc60704,119,20,2026-06-18T06:04:00+00:00,https://example.com/demo/news_event/news_event-0069
news_event-0070,zhihu,News Event Public Opinion Analysis,如果后续也保持透明，媒体报道会提升公众信任。 我看评论区也有人持相反意见。适合做信息澄清卡片。,1ddbb7f18e364c55,136,27,2026-06-18T05:27:00+00:00,https://example.com/demo/news_event/news_event-0070
news_event-0071,weibo,News Event Public Opinion Analysis,发布会回应需要持续更新，不然很快会被二次解读带偏。 高赞区已经开始讨论。先不要过度判断立场。,4a007b5ac4d11177,153,34,2026-06-18T04:50:00+00:00,https://example.com/demo/news_event/news_event-0071
news_event-0072,toutiao,News Event Public Opinion Analysis,很多人质疑现场视频的立场，说明信息发布节奏有问题。 这个角度比单纯情绪更重要。如果拖延会放大不信任。,ed27a6a35bf3e0d2,170,3,2026-06-18T04:13:00+00:00,https://example.com/demo/news_event/news_event-0072
news_event-0073,bili,News Event Public Opinion Analysis,媒体报道把时间线讲清楚了，比只看热搜标题靠谱。适合做信息澄清卡片。,a5399145fae2ddc2,187,10,2026-06-18T03:36:00+00:00,https://example.com/demo/news_event/news_event-0073
news_event-0074,zhihu,News Event Public Opinion Analysis,后续处理目前信息还不完整，先等正式结论。 我看评论区也有人持相反意见。先不要过度判断立场。,4cf3f40988477081,204,17,2026-06-18T02:59:00+00:00,https://example.com/demo/news_event/news_event-0074
news_event-0075,weibo,News Event Public Opinion Analysis,官方通报解释不够透明，关键细节还是没说清楚。 高赞区已经开始讨论。如果拖延会放大不信任。,d4583cdd5fec630c,221,24,2026-06-18T02:22:00+00:00,https://example.com/demo/news_event/news_event-0075
news_event-0076,toutiao,News Event Public Opinion Analysis,支持继续公开信息，调查进展至少回应了大家最关心的问题。 这个角度比单纯情绪更重要。适合做信息澄清卡片。,ec841b569013eebf,238,31,2026-06-18T01:45:00+00:00,https://example.com/demo/news_event/news_event-0076
news_event-0077,bili,News Event Public Opinion Analysis,只看评论区讨论还不能判断全貌，需要更多原始材料。先不要过度判断立场。,d7ebb384fd66a5e1,255,0,2026-06-18T01:08:00+00:00,https://example.com/demo/news_event/news_event-0077
news_event-0078,bili,News Event Public Opinion Analysis,担心官方通报只是在转移重点，没有回应核心质疑。 我看评论区也有人持相反意见。如果拖延会放大不信任。,b00e2f9976f608eb,12,7,2026-06-18T00:31:00+00:00,https://example.com/demo/news_event/news_event-0078
news_event-0079,zhihu,News Event Public Opinion Analysis,调查进展有事实依据，能减少很多无效争吵。 高赞区已经开始讨论。适合做信息澄清卡片。,f5c7f8905eb37dfa,29,14,2026-06-17T23:54:00+00:00,https://example.com/demo/news_event/news_event-0079
news_event-0080,weibo,News Event Public Opinion Analysis,评论区讨论有价值，但评论区很多人把立场和事实混在一起。 这个角度比单纯情绪更重要。先不要过度判断立场。,4fc690b592b1b7a1,46,21,2026-06-17T23:17:00+00:00,https://example.com/demo/news_event/news_event-0080
news_event-0081,toutiao,News Event Public Opinion Analysis,专家解读里有些表述前后不一致，容易造成信任问题。如果拖延会放大不信任。,7f472df62cbdfeba,63,28,2026-06-17T22:40:00+00:00,https://example.com/demo/news_event/news_event-0081
news_event-0082,bili,News Event Public Opinion Analysis,这次发布会回应比较克制，没有把情绪往对立上带。 我看评论区也有人持相反意见。适合做信息澄清卡片。,5771ff0cb01ce1df,80,35,2026-06-17T22:03:00+00:00,https://example.com/demo/news_event/news_event-0082
news_event-0083,zhihu,News Event Public Opinion Analysis,建议把现场视频里的关键节点做成时间线。 高赞区已经开始讨论。先不要过度判断立场。,ba525dcdcf3ecd79,97,4,2026-06-17T21:26:00+00:00,https://example.com/demo/news_event/news_event-0083
news_event-0084,weibo,News Event Public Opinion Analysis,评论区围绕媒体报道已经明显对立，平台需要降温。 这个角度比单纯情绪更重要。如果拖延会放大不信任。,fb9b8ec65ecb979c,114,11,2026-06-17T20:49:00+00:00,https://example.com/demo/news_event/news_event-0084
news_event-0085,toutiao,News Event Public Opinion Analysis,发布会回应补充了背景信息，普通人更容易理解事件。适合做信息澄清卡片。,43f9b3cafe7e5e57,131,18,2026-06-17T20:12:00+00:00,https://example.com/demo/news_event/news_event-0085
news_event-0086,bili,News Event Public Opinion Analysis,现在争议点主要在信息差，不一定是单纯情绪对立。 我看评论区也有人持相反意见。先不要过度判断立场。,3286cad9b3e3294e,148,25,2026-06-17T19:35:00+00:00,https://example.com/demo/news_event/news_event-0086
news_event-0087,zhihu,News Event Public Opinion Analysis,媒体报道如果没有证据支撑，就会被当成公关话术。 高赞区已经开始讨论。如果拖延会放大不信任。,14ed8083cdf6516c,165,32,2026-06-17T18:58:00+00:00,https://example.com/demo/news_event/news_event-0087
news_event-0088,weibo,News Event Public Opinion Analysis,如果后续也保持透明，后续处理会提升公众信任。 这个角度比单纯情绪更重要。适合做信息澄清卡片。,dd109ea47a96444c,182,1,2026-06-17T18:21:00+00:00,https://example.com/demo/news_event/news_event-0088
news_event-0089,weibo,News Event Public Opinion Analysis,官方通报需要持续更新，不然很快会被二次解读带偏。先不要过度判断立场。,aa33aea1702cfb9d,199,8,2026-06-17T17:44:00+00:00,https://example.com/demo/news_event/news_event-0089
news_event-0090,toutiao,News Event Public Opinion Analysis,很多人质疑调查进展的立场，说明信息发布节奏有问题。 我看评论区也有人持相反意见。如果拖延会放大不信任。,2c8c02a477690b20,216,15,2026-06-17T17:07:00+00:00,https://example.com/demo/news_event/news_event-0090
news_event-0091,bili,News Event Public Opinion Analysis,评论区讨论把时间线讲清楚了，比只看热搜标题靠谱。 高赞区已经开始讨论。适合做信息澄清卡片。,b7e46a1aab16dace,233,22,2026-06-17T16:30:00+00:00,https://example.com/demo/news_event/news_event-0091
news_event-0092,zhihu,News Event Public Opinion Analysis,官方通报目前信息还不完整，先等正式结论。 这个角度比单纯情绪更重要。先不要过度判断立场。,3090667f1e252883,250,29,2026-06-17T15:53:00+00:00,https://example.com/demo/news_event/news_event-0092
news_event-0093,weibo,News Event Public Opinion Analysis,调查进展解释不够透明，关键细节还是没说清楚。如果拖延会放大不信任。,ee8e6d9bcf5e63f9,7,36,2026-06-17T15:16:00+00:00,https://example.com/demo/news_event/news_event-0093
news_event-0094,toutiao,News Event Public Opinion Analysis,支持继续公开信息，评论区讨论至少回应了大家最关心的问题。 我看评论区也有人持相反意见。适合做信息澄清卡片。,5bdb83285b126b5f,24,5,2026-06-17T14:39:00+00:00,https://example.com/demo/news_event/news_event-0094
news_event-0095,bili,News Event Public Opinion Analysis,只看专家解读还不能判断全貌，需要更多原始材料。 高赞区已经开始讨论。先不要过度判断立场。,5fd64926bca0ed95,41,12,2026-06-17T14:02:00+00:00,https://example.com/demo/news_event/news_event-0095
news_event-0096,zhihu,News Event Public Opinion Analysis,担心发布会回应只是在转移重点，没有回应核心质疑。 这个角度比单纯情绪更重要。如果拖延会放大不信任。,f3c4747051920e41,58,19,2026-06-17T13:25:00+00:00,https://example.com/demo/news_event/news_event-0096
news_event-0097,weibo,News Event Public Opinion Analysis,现场视频有事实依据，能减少很多无效争吵。适合做信息澄清卡片。,173a182cc1816dee,75,26,2026-06-17T12:48:00+00:00,https://example.com/demo/news_event/news_event-0097
news_event-0098,toutiao,News Event Public Opinion Analysis,媒体报道有价值，但评论区很多人把立场和事实混在一起。 我看评论区也有人持相反意见。先不要过度判断立场。,be1e76d987e7cf2f,92,33,2026-06-17T12:11:00+00:00,https://example.com/demo/news_event/news_event-0098
news_event-0099,bili,News Event Public Opinion Analysis,发布会回应里有些表述前后不一致，容易造成信任问题。 高赞区已经开始讨论。如果拖延会放大不信任。,a5b22100acb76487,109,2,2026-06-17T11:34:00+00:00,https://example.com/demo/news_event/news_event-0099
news_event-0100,bili,News Event Public Opinion Analysis,这次现场视频比较克制，没有把情绪往对立上带。 这个角度比单纯情绪更重要。适合做信息澄清卡片。,cb198edfd311b053,126,9,2026-06-17T10:57:00+00:00,https://example.com/demo/news_event/news_event-0100
news_event-0101,zhihu,News Event Public Opinion Analysis,建议把媒体报道里的关键节点做成时间线。先不要过度判断立场。,3eaf0b660737f041,143,16,2026-06-17T10:20:00+00:00,https://example.com/demo/news_event/news_event-0101
news_event-0102,weibo,News Event Public Opinion Analysis,评论区围绕后续处理已经明显对立，平台需要降温。 我看评论区也有人持相反意见。如果拖延会放大不信任。,e1bdfc2ad7162979,160,23,2026-06-17T09:43:00+00:00,https://example.com/demo/news_event/news_event-0102
news_event-0103,toutiao,News Event Public Opinion Analysis,官方通报补充了背景信息，普通人更容易理解事件。 高赞区已经开始讨论。适合做信息澄清卡片。,c5e472108d649229,177,30,2026-06-17T09:06:00+00:00,https://example.com/demo/news_event/news_event-0103
news_event-0104,bili,News Event Public Opinion Analysis,现在争议点主要在信息差，不一定是单纯情绪对立。 这个角度比单纯情绪更重要。先不要过度判断立场。,a8c44664d2fa3311,194,37,2026-06-17T08:29:00+00:00,https://example.com/demo/news_event/news_event-0104
news_event-0105,zhihu,News Event Public Opinion Analysis,评论区讨论如果没有证据支撑，就会被当成公关话术。如果拖延会放大不信任。,86f8f76de186198b,211,6,2026-06-17T07:52:00+00:00,https://example.com/demo/news_event/news_event-0105
news_event-0106,weibo,News Event Public Opinion Analysis,如果后续也保持透明，官方通报会提升公众信任。 我看评论区也有人持相反意见。适合做信息澄清卡片。,ff34ef0015de26bf,228,13,2026-06-17T07:15:00+00:00,https://example.com/demo/news_event/news_event-0106
news_event-0107,toutiao,News Event Public Opinion Analysis,调查进展需要持续更新，不然很快会被二次解读带偏。 高赞区已经开始讨论。先不要过度判断立场。,564e7ad7f2e6f987,245,20,2026-06-17T06:38:00+00:00,https://example.com/demo/news_event/news_event-0107
news_event-0108,bili,News Event Public Opinion Analysis,很多人质疑评论区讨论的立场，说明信息发布节奏有问题。 这个角度比单纯情绪更重要。如果拖延会放大不信任。,95994abbfbf4b133,262,27,2026-06-17T06:01:00+00:00,https://example.com/demo/news_event/news_event-0108
news_event-0109,zhihu,News Event Public Opinion Analysis,专家解读把时间线讲清楚了，比只看热搜标题靠谱。适合做信息澄清卡片。,19396dc8f769fb46,19,34,2026-06-17T05:24:00+00:00,https://example.com/demo/news_event/news_event-0109
news_event-0110,weibo,News Event Public Opinion Analysis,发布会回应目前信息还不完整，先等正式结论。 我看评论区也有人持相反意见。先不要过度判断立场。,519e50cbbd319597,36,3,2026-06-17T04:47:00+00:00,https://example.com/demo/news_event/news_event-0110
news_event-0111,weibo,News Event Public Opinion Analysis,现场视频解释不够透明，关键细节还是没说清楚。 高赞区已经开始讨论。如果拖延会放大不信任。,8dbbeb7fc3198ad6,53,10,2026-06-17T04:10:00+00:00,https://example.com/demo/news_event/news_event-0111
